vehicle_id,driver_id,driver_name,manufacturer,monthly_revenue_generation,yearly_revenue,maintenance_cost,driver_revenue,battery_percentage,expected_distance_km,trip_speed_kmph,vehicle_status,date,time,violations
EV-247,247,Sridhar,Maruti,464322.02,4990494.36,36040.6,4451.32,73,358.55,70.66,Running,28-08-2025,23.54,Harsh Braking
EV-520,520,Vijay,Mahindra,198027.02,2449359.47,42413.86,3388.46,18,97.3,0,Garage,30-06-2024,17.12,Route Deviation
EV-141,141,Kalaivani,BMW,0,3351328.74,35085.08,2907.58,12,35.96,57,Running,08-01-2024,15.58,Overcharging
EV-362,362,Mani,Tesla,289193.98,3523400.04,7073.62,1922.71,93,393.12,0,Garage,17-06-2024,6.12,None
EV-8,8,Priya,Tata,236888.96,2817575.93,30839.63,2875.38,19,71.02,0,Garage,28-02-2024,9.47,Speeding
EV-478,478,Elango,Maruti,203529.85,2153737.47,38947.38,5543.96,49,262.68,44.54,Running,19-08-2024,1.47,Harsh Braking
EV-352,352,Latha,Mahindra,39573.47,0,11683.12,2211.21,49,176.53,0,Maintenance,22-03-2025,11,Route Deviation
EV-996,996,Deepa,BMW,270959.49,3443569.16,27858.6,3018.66,7,45.86,31.85,Running,28-05-2024,10.44,Overcharging
EV-495,495,Velu,Tesla,91108.68,999858.88,19202.8,4549.98,15,55.77,0,Garage,01-01-2024,10.34,None
EV-606,606,Kavitha,Tata,33922.85,433985.96,27480.3,2603.51,13,55.79,66.89,Running,19-06-2025,5.52,Speeding
EV-833,833,Ramya,Maruti,287719.5,3438627.38,30337.86,3985.87,8,32.84,53.5,Running,22-10-2025,16.12,Harsh Braking
EV-427,427,Pavithra,Mahindra,120220.15,1537450.06,30574.58,873.45,83,346.61,0,Charging,12-07-2024,20.12,Route Deviation
EV-39,39,Selvam,BMW,116227.05,1272233.24,11790.42,1227.86,95,354.37,0,Garage,02-04-2024,9.18,Overcharging
EV-593,593,Aravind,Tesla,249441.74,2770112.26,27572.41,1890.17,99,454.67,37.83,Running,31-12-2025,6.18,None
EV-187,187,Priya,Tata,249401.08,2952552.67,14388.04,2995.15,54,223.77,79.1,Running,30-07-2024,19.19,Speeding
EV-596,596,Shanthi,Maruti,140999.62,1682138.24,19987.41,3275.31,84,498.19,57.85,Running,17-05-2025,19.28,Harsh Braking
EV-600,600,Priya,Mahindra,97724.12,1317564.33,30218.24,4052.12,100,423.95,0,Charging,15-03-2025,15.56,Route Deviation
EV-754,754,Manikandan,BMW,249932.9,3363712.65,26397.36,2580.68,10,42.42,19.81,Running,21-08-2025,10.57,Overcharging
EV-854,854,Ganesh,Tesla,257605.71,3057965.21,34543.46,2098.8,48,201.82,0,Charging,25-12-2025,13.53,None
EV-93,93,Jayanthi,Tata,217035.78,2435012.29,30315.18,4124.87,9,33.57,84.43,Running,10-12-2025,17.01,Speeding
EV-86,86,Elango,Maruti,133307.82,1676733.84,14288.92,2385.43,61,225.99,25.11,Running,31-08-2025,9.19,Harsh Braking
EV-44,44,Senthil,Mahindra,96860.66,1073293.12,20564.04,3555.56,92,426.51,44.66,Running,15-05-2024,17.32,Route Deviation
EV-137,137,Vignesh,BMW,191713.44,0,38487.66,2249.36,53,291.53,0,Charging,24-08-2025,9.53,Overcharging
EV-421,421,Raja,Tesla,430406.47,5215104.23,28214.18,2677.13,87,540.19,0,Garage,06-03-2024,11.33,None
EV-74,74,Prakash,Tata,174386.32,2325697.25,13048.28,2377.65,98,413.68,55.77,Running,03-05-2025,9.31,Speeding
EV-548,548,Gopal,Maruti,226749.92,2400597.35,30832.31,3514.55,80,298.53,0,Garage,01-06-2024,8.32,Harsh Braking
EV-613,613,Kumar,Mahindra,27360.59,342643.02,22000.53,2317.91,73,303.75,0,Maintenance,17-10-2024,19.38,Route Deviation
EV-988,988,Bhuvana,BMW,198061.32,2593734.27,16404.03,1583.68,32,185.41,0,Charging,26-08-2024,11.37,Overcharging
EV-512,512,Velu,Tesla,261920.2,3326691.12,28318.77,2803.11,43,205.63,0,Garage,29-07-2024,8.59,None
EV-156,156,Ganesh,Tata,48092.81,574509.56,24995.8,2586.83,38,142.2,31.69,Running,19-10-2025,7.21,Speeding
EV-938,938,Prakash,Maruti,390240.32,5101298.73,14627.45,2853.63,66,334.94,51.85,Running,18-05-2025,19,Harsh Braking
EV-255,255,Vaishnavi,Mahindra,209563.45,2692244.8,14176.93,4058.37,16,48.36,86.5,Running,11-11-2025,18.17,Route Deviation
EV-171,171,Deepa,BMW,288643.4,3666096.15,34678.05,1613.64,91,375.47,0,Charging,06-02-2024,18.29,Overcharging
EV-981,981,Bhuvana,Tesla,37911.76,410143.68,35118.49,3040.22,73,397.56,0,Garage,13-02-2025,8.01,None
EV-728,728,Kavitha,Tata,349154.89,4404262.46,33275.39,5114.14,58,321.63,82.64,Running,25-07-2025,16.51,Speeding
EV-170,170,Chitra,Maruti,179039.98,1963490.52,21803.28,4337.4,84,390.31,0,Charging,29-05-2024,12.1,Harsh Braking
EV-764,764,Muthu,Mahindra,109033.49,1438604.36,30585.96,1345.42,77,430.79,0,Charging,26-02-2024,10,Route Deviation
EV-872,872,Murugan,BMW,24703.16,307416.17,26183.23,3565.07,41,147.82,71.31,Running,21-07-2024,19.55,Overcharging
EV-322,322,Kalaivani,Tesla,105506.87,1385679.3,26625.36,3216.96,37,162.46,74.87,Running,30-08-2025,17.23,None
EV-567,567,Suriya,Tata,249611.24,2748998.69,32322,2839.01,53,310.36,0,Charging,21-09-2025,17.39,Speeding
EV-456,456,Janani,Maruti,194069.89,2374602.86,13892.73,3298.75,5,22.18,77.44,Running,04-10-2024,5.43,Harsh Braking
EV-944,944,Saravanan,Mahindra,76191.01,803207.26,18416.4,2880.26,51,174.33,73.75,Running,25-08-2025,12.24,Route Deviation
EV-603,603,Suresh,BMW,297962.07,3211589.05,18355.1,5959.86,41,213.69,58.9,Running,06-11-2024,5.49,Overcharging
EV-790,790,Kannan,Tesla,157164.98,0,21733.16,2154.74,13,76.93,0,Charging,13-07-2024,18.32,None
EV-613,613,Bhuvana,Tata,171569.44,1947140.02,35942.47,2201.27,22,141.63,48.09,Running,14-05-2024,7.43,Speeding
EV-155,155,Dinesh,Maruti,467644.5,6033433.15,44405.26,2646.75,89,438.56,0,Garage,24-05-2024,6.22,Harsh Braking
EV-889,889,Selvi,Mahindra,251050.3,3045556.8,32715.03,2971.32,48,208.78,40.23,Running,05-02-2025,17.04,Route Deviation
EV-349,349,Rajesh,BMW,374946.93,4954756.72,25959.93,2436.59,82,462.83,43.43,Running,28-01-2025,19.39,Overcharging
EV-451,451,Kalaivani,Tesla,224486,2998510.05,7534.34,1766.71,74,338.26,14.97,Running,02-10-2025,2.49,None
EV-876,876,Sowmya,Tata,33304.09,436717.77,17672.15,3950.49,67,274.58,0,Charging,14-11-2024,11.55,Speeding
EV-653,653,Malathi,Maruti,245973.41,2792661.12,22684.46,5131.13,7,38.87,69.54,Running,19-12-2025,15.2,Harsh Braking
EV-173,173,Revathi,Mahindra,270373.88,3334925.2,26346.57,3201.91,22,117.53,62.98,Running,01-03-2024,12.12,Route Deviation
EV-10,10,Rajesh,BMW,154906.16,1980537.04,29737.12,4650.32,41,190.86,57.51,Running,25-04-2024,17.5,Overcharging
EV-740,740,Balaji,Tesla,318818.12,3855707.93,11958.3,1384.47,24,116.1,0,Charging,28-12-2025,0.43,None
EV-265,265,Kavitha,Tata,156236.7,1796864.22,34927.59,2649.01,97,382.68,47.78,Running,07-04-2024,15.28,Speeding
EV-438,438,Senthil,Maruti,195810.67,2163158.41,15405.62,2312.54,40,180.13,63.04,Running,20-10-2024,12.31,Harsh Braking
EV-760,760,Saravanan,Mahindra,197624.62,2646300.7,32931.91,3225.25,84,454.48,57.67,Running,21-08-2024,19.16,Route Deviation
EV-247,247,Boopathi,BMW,141300.91,1571078.44,26090.5,5741.91,8,40.43,51.96,Running,10-09-2025,6.39,Overcharging
EV-667,667,Saravanan,Tesla,294554.57,3809995.16,14897.41,2718.45,82,478.88,70.63,Running,26-04-2025,7.44,None
EV-546,546,Ilango,Tata,136407.64,1486776.99,27730.1,2915.88,21,82.78,53.81,Running,22-05-2024,7.57,Speeding
EV-499,499,Jayanthi,Maruti,0,4673165.52,40170.19,5696.1,61,367.2,66.83,Running,26-09-2024,9.11,Harsh Braking
EV-129,129,Ganesh,Mahindra,162867.8,1874984.51,18773.03,3062.54,53,305.91,73.66,Running,08-12-2024,16.25,Route Deviation
EV-672,672,Ganesh,BMW,196150.09,2517724.2,26859.1,4077.17,100,381.73,33.4,Running,02-05-2024,7.27,Overcharging
EV-601,601,Prabhu,Tesla,23414.05,256559.38,12905.82,3600.3,57,362.15,65.84,Running,11-06-2024,10.4,None
EV-605,605,Latha,Tata,432722.03,5474337.66,38717.06,3195.07,14,88.66,0,Charging,06-08-2024,14.42,Speeding
EV-327,327,Deepa,Maruti,0,382822.8,34106.61,1529.29,33,139.47,5,Running,20-05-2025,8.13,Harsh Braking
EV-753,753,Velu,Mahindra,229027.79,2665678.14,6180.26,3574.03,80,278.86,70.76,Running,29-06-2025,18.1,Route Deviation
EV-835,835,Velu,BMW,496497.41,5273253.94,23503.1,1625.69,13,63.14,0,Charging,07-04-2024,6.56,Overcharging
EV-980,980,Kavitha,Tesla,345024.27,4049252.85,47276.57,3985.07,94,538.84,74.01,Running,01-03-2025,8.38,None
EV-404,404,Chandran,Tata,327124.38,3984112.82,23013.48,4209.6,25,150.32,71.4,Running,15-04-2025,19.47,Speeding
EV-629,629,Thenmozhi,Maruti,407043.1,4341361.94,37988.1,4867.96,5,38.7,75.25,Running,10-08-2025,16.2,Harsh Braking
EV-606,606,Raja,Mahindra,221617.98,2505896.51,24017.09,3889.11,40,202.73,78.93,Running,11-12-2024,16.26,Route Deviation
EV-675,675,Sowmya,BMW,259941.5,3492932.09,27441.32,3668.26,87,493.2,53.19,Running,16-06-2024,18.14,Overcharging
EV-611,611,Sowmya,Tesla,479716.85,6360902.5,27887.27,1794.82,10,41.5,0,Charging,04-11-2024,14.17,None
EV-625,625,Malathi,Tata,55325.33,0,22623.99,5119.06,22,80.82,67.86,Running,10-07-2024,18.11,Speeding
EV-359,359,Kumar,Maruti,267804.5,2932573.31,16827.65,5086.05,76,374.48,73.49,Running,06-02-2025,19.28,Harsh Braking
EV-603,603,Vaishnavi,Mahindra,236164.92,2767209.36,41685.13,2543.42,15,82.98,0,Garage,07-09-2025,22.58,Route Deviation
EV-858,858,Anitha,BMW,88998.01,989854.7,26343.08,1572.69,73,295.38,41.71,Running,03-03-2025,20.31,Overcharging
EV-718,718,Kanmani,Tesla,431385.21,4808319.39,29712.12,2280.22,25,137.51,27.53,Running,08-09-2025,17.3,None
EV-17,17,Geetha,Tata,443149.29,5823441.99,33011.87,2075.06,89,563.41,65.39,Running,27-08-2025,7.2,Speeding
EV-274,274,Kumar,Maruti,263741.85,3095512.77,28002.21,1632.97,88,496.69,0,Maintenance,16-02-2025,16.5,Harsh Braking
EV-685,685,Mohan,Mahindra,188045.51,2453419.33,13794.16,5542.99,13,51.96,70.22,Running,19-01-2025,7.1,Route Deviation
EV-116,116,Sridhar,BMW,189388.97,2196878.26,40369.78,4190.62,6,32.42,77.6,Running,17-05-2024,9.1,Overcharging
EV-861,861,Pavithra,Tesla,220549.25,2351600.55,19745.14,3634.77,8,20.79,55.42,Running,16-11-2025,5.58,None
EV-980,980,Vidya,Tata,239981.21,2616570.2,15657.74,2893.01,94,373.36,57.45,Running,25-01-2024,11.22,Speeding
EV-693,693,Abinaya,Maruti,437434.78,4652043.36,21606.89,3619.76,16,66.77,56.92,Running,16-08-2025,17.36,Harsh Braking
EV-91,91,Meena,Mahindra,160956.03,1824669.04,16794.56,5224.47,87,376.75,44.27,Running,08-11-2024,8.09,Route Deviation
EV-82,82,Anand,BMW,162224.68,1955711.02,21587.13,2842.8,87,412.13,71.01,Running,12-09-2024,8.01,Overcharging
EV-324,324,Latha,Tesla,278323.69,3106105.11,31513.58,3653.6,87,386.26,0,Maintenance,11-06-2024,16.26,None
EV-961,961,Indhu,Tata,221457.2,2709378.33,41294.29,2589.78,97,573.45,0,Charging,25-09-2024,9.05,Speeding
EV-114,114,Uma,Maruti,284482.96,3238258.94,29187.19,982.02,43,164.65,0,Charging,31-01-2025,12.56,Harsh Braking
EV-769,769,Anitha,Mahindra,131588.36,1573764.35,36258.74,3494.99,64,279.45,67.66,Running,26-06-2025,9.25,Route Deviation
EV-58,58,Lakshmi,BMW,263321,3012597.52,33692.85,2764.75,38,173.74,53.07,Running,06-02-2025,11.22,Overcharging
EV-154,154,Pavithra,Tesla,144648.03,1778646.49,25708.6,3661.27,63,233.39,56.25,Running,10-01-2024,10.34,None
EV-877,877,Priya,Tata,188011.91,2332785.31,11063.08,2680.55,76,272.47,51.9,Running,07-05-2025,20.05,Speeding
EV-404,404,Revathi,Maruti,296548.64,3878407.79,28281.85,4068.6,10,44.43,93.79,Running,23-04-2025,12.09,Harsh Braking
EV-628,628,Shanthi,Mahindra,222175.85,2882843.5,13861.38,2043.68,36,159.85,66.9,Running,08-03-2025,21.51,Route Deviation
EV-855,855,Padma,BMW,218854.29,2659295.68,21717.17,3182.01,32,188.42,27.17,Running,25-07-2025,12.38,Overcharging
EV-266,266,Priya,Tesla,326858.45,3822057.11,22926.54,3387.46,79,495.09,55.08,Running,10-05-2024,8.08,None
EV-315,315,Janani,Tata,144295.89,0,18410.16,2258.84,96,389.06,47.81,Running,11-01-2025,20.01,Speeding
EV-715,715,Mani,Maruti,179945.26,2222901.43,19534.65,4187.92,100,449.98,56.55,Running,15-11-2024,9.41,Harsh Braking
EV-41,41,Thenmozhi,Mahindra,306698.74,3722455.04,15778.62,2727.64,45,238,0,Garage,21-01-2024,12.23,Route Deviation
EV-105,105,Nandhini,BMW,22624.95,240111.71,24024.57,2426.53,76,344.68,44.49,Running,27-05-2025,8.36,Overcharging
EV-901,901,Ilango,Tesla,142649.43,1513813.85,31624.26,3652.8,88,382.21,0,Garage,26-08-2025,17.46,None
EV-890,890,Nithya,Tata,206701.47,2263428.66,32144.07,3134.25,92,493.11,0,Garage,21-03-2025,19.59,Speeding
EV-193,193,Pavithra,Maruti,350615.92,4435953.28,38555.74,1068.47,31,152.89,0,Charging,14-02-2024,6.1,Harsh Braking
EV-401,401,Muthu,Mahindra,147886.13,1934016.38,16688.44,760.46,57,238.07,0,Maintenance,29-11-2024,9.09,Route Deviation
EV-278,278,Kalaivani,BMW,236359.6,2499890.35,9322.57,3041.84,15,42.05,74.1,Running,31-12-2025,20.37,Overcharging
EV-354,354,Vasanthi,Tesla,231828.64,3003249.05,28214.97,2199.61,91,510.61,52.93,Running,31-01-2025,13.18,None
EV-749,749,Vasanthi,Tata,148548.4,1767150.49,19531.84,1135.63,26,128.68,0,Charging,27-06-2024,20.07,Speeding
EV-937,937,Saranya,Maruti,30723.09,359572.59,20562.56,2576.06,9,22.75,56.76,Running,10-03-2025,16.04,Harsh Braking
EV-733,733,Karthik,Mahindra,357389.58,4336575.38,43299.6,4388.44,38,220.64,60.44,Running,09-11-2025,19.2,Route Deviation
EV-580,580,Prakash,BMW,166947.08,2222226.34,34167.96,5339.14,66,379.95,57.02,Running,18-08-2025,16.59,Overcharging
EV-709,709,Aravind,Tesla,420388.97,5131546.65,35612.62,1860.76,35,219.11,27.95,Running,11-09-2025,6.55,None
EV-256,256,Indhu,Tata,31387.53,339416.58,23820.62,3706.67,51,193.92,0,Garage,18-06-2024,17.59,Speeding
EV-651,651,Vijay,Maruti,398362.2,4746613.53,12724.76,3167.04,41,187.95,37.14,Running,27-09-2025,11.49,Harsh Braking
EV-824,824,Jayanthi,Mahindra,89932.06,1208105.93,27944.68,3501.5,30,126.58,38.19,Running,10-05-2024,6.26,Route Deviation
EV-947,947,Naveen,BMW,33274.84,365688.96,14469.92,1443.71,91,536.93,0,Garage,22-10-2024,18.13,Overcharging
EV-661,661,Boopathi,Tesla,313010.03,0,29667.81,6082.3,47,275.14,60.33,Running,04-07-2024,21.02,None
EV-99,99,Karthik,Tata,149406.47,1881208.09,13654.02,768.24,65,400.54,0,Garage,09-07-2024,17.09,Speeding
EV-588,588,Boopathi,Maruti,26337.34,305379.51,15895.36,2157.54,42,249.94,0,Maintenance,04-01-2024,6.37,Harsh Braking
EV-282,282,Suriya,Mahindra,204321.66,2616787.74,12425.03,1200.22,36,202.85,0,Garage,07-01-2025,10.2,Route Deviation
EV-883,883,Ilango,BMW,139742.14,1556237.27,11708.83,1647.82,73,290.45,43.22,Running,16-03-2025,10.2,Overcharging
EV-403,403,Lakshmi,Tesla,51742.33,557816.14,31104.58,1876.04,66,238.3,0,Charging,07-12-2025,19.48,None
EV-109,109,Vijay,Tata,108211.04,1243044.82,27624.77,2663.86,29,170.22,40.4,Running,02-12-2025,15.42,Speeding
EV-700,700,Vetri,Maruti,333430.02,4369874.48,39484.5,3611.28,37,218.34,50.23,Running,04-06-2025,8.44,Harsh Braking
EV-199,199,Pavithra,Mahindra,294219.15,3719714.56,26748.6,4010.81,68,275.3,65.84,Running,23-04-2024,5.37,Route Deviation
EV-303,303,Dhanalakshmi,BMW,227440,3058866.1,18541.47,5406.19,75,299.68,50.4,Running,08-05-2024,12.25,Overcharging
EV-327,327,Sowmya,Tesla,24169.68,277695.41,17401.55,2987.45,20,114.53,0,Charging,17-12-2025,14.14,None
EV-154,154,Vaishnavi,Tata,0,956836.67,8316.46,2601.62,53,195.94,56.39,Running,05-05-2024,17.27,Speeding
EV-552,552,Vaishnavi,Maruti,148143.29,1743665.52,32503.35,4048.85,97,415.19,51.17,Running,30-10-2025,17.15,Harsh Braking
EV-645,645,Selvam,Mahindra,217933.66,2606898.89,24798.98,3323.13,19,78.45,106.12,Running,02-03-2025,7.29,Route Deviation
EV-405,405,Ganesh,BMW,194162.12,2121224.03,8660.41,1326.92,24,108.25,0,Charging,21-05-2025,18.42,Overcharging
EV-462,462,Prakash,Tesla,137955.43,1530128.63,13926.43,1540.82,26,87.97,0,Charging,12-08-2025,8.46,None
EV-132,132,Kanmani,Tata,168544.18,2022827.18,33008.08,2931.42,14,59.28,55.53,Running,27-06-2024,13.51,Speeding
EV-791,791,Anitha,Maruti,484640.73,6496394.26,35158,4496.85,76,457.82,46.73,Running,14-12-2025,4.09,Harsh Braking
EV-874,874,Selvam,Mahindra,299693.91,3996117.85,27594.59,1198.13,59,262.83,6.47,Running,27-03-2024,6.41,Route Deviation
EV-84,84,Naveen,BMW,455109.32,4906981.17,24354.63,4057.6,100,573.74,52.91,Running,15-07-2025,15.26,Overcharging
EV-399,399,Shankar,Tesla,103608.89,1269011.34,16108.13,4288.36,32,114.57,87.29,Running,05-07-2024,15.11,None
EV-754,754,Kalaivani,Tata,494332.7,6110360.93,42653.69,2510.09,13,54.93,0,Charging,22-08-2025,13.52,Speeding
EV-628,628,Bharathi,Maruti,305941.72,3796062.84,38115.85,4653.56,35,179.95,26.35,Running,01-07-2024,15.39,Harsh Braking
EV-109,109,Chandran,Mahindra,275775.28,3426826.49,28970.7,4553.17,91,531.74,39.2,Running,17-12-2024,17.46,Route Deviation
EV-221,221,Prabhu,BMW,208593.03,2228689.95,26093.75,1849.75,87,515.68,0,Charging,12-08-2025,17.18,Overcharging
EV-904,904,Muthu,Tesla,185301.18,2227662.93,26266.16,4080.65,100,555.68,98.78,Running,15-05-2025,17.42,None
EV-553,553,Boopathi,Tata,120034.6,1261176.19,27159.75,1986.6,78,307.92,26.38,Running,23-01-2024,9.48,Speeding
EV-368,368,Bala,Maruti,278872.62,3696223.2,24423.4,1993.42,88,417.06,0,Garage,28-05-2025,17.11,Harsh Braking
EV-147,147,Vaishnavi,Mahindra,80203.98,846208.91,13678.23,2433.81,61,228.17,70.92,Running,05-09-2024,17.02,Route Deviation
EV-112,112,Vidya,BMW,196431.24,2520607.58,27708.78,2299.47,35,216.46,0,Charging,21-04-2024,12.27,Overcharging
EV-615,615,Thenmozhi,Tesla,286767.03,3217658.29,26479.17,2240.95,79,415.62,0,Charging,12-06-2024,12.24,None
EV-558,558,Ilango,Tata,282840.55,3467391.16,26289.36,2683.34,47,213.81,50.02,Running,30-06-2024,1.04,Speeding
EV-924,924,Saravanan,Maruti,223814.79,2653211.79,21676.22,1825.79,78,293.6,31.63,Running,07-04-2024,19.21,Harsh Braking
EV-494,494,Priya,Mahindra,136874.51,1660489.17,34846.42,3645,13,72.17,66.47,Running,20-12-2025,14.42,Route Deviation
EV-505,505,Suganya,BMW,56637.09,696840.13,21297.51,4162.29,46,151.26,9.65,Running,27-02-2024,14.16,Overcharging
EV-475,475,Raja,Tesla,474914.09,6387455.03,29745.01,3746.07,78,465.15,72.45,Running,04-05-2025,18.39,None
EV-836,836,Bhuvana,Tata,363395.24,4667648.62,40422.79,4027.88,54,342.95,39.91,Running,08-05-2024,13.32,Speeding
EV-890,890,Vaishnavi,Maruti,181746.35,2345385.27,40433.42,1208.44,41,213.15,0,Charging,15-07-2024,12.01,Harsh Braking
EV-271,271,Ganesh,Mahindra,139620.11,1841647.44,28766.29,1285.91,75,264.92,0,Garage,03-03-2024,3.41,Route Deviation
EV-995,995,Indhu,BMW,477910.93,6324002.55,27178.94,1845.5,88,491.22,30.67,Running,27-03-2024,16.42,Overcharging
EV-421,421,Boopathi,Tesla,414556.64,5413956.12,17408.91,3435.9,88,480.77,81.47,Running,20-06-2025,12.35,None
EV-897,897,Prakash,Tata,49715.46,633802.59,28643.14,4242.06,76,425.7,50.81,Running,24-11-2025,20.21,Speeding
EV-707,707,Vaishnavi,Maruti,265162.22,2784784.12,31749.47,2731.99,21,71.8,0,Charging,20-02-2024,18.06,Harsh Braking
EV-367,367,Nithya,Mahindra,247018.88,3039524.87,35254.65,4943.23,93,549.69,72.4,Running,01-06-2024,6.12,Route Deviation
EV-280,280,Dinesh,BMW,417670.13,4468419.38,22651.65,5348.7,81,505.38,88.38,Running,17-03-2025,17.13,Overcharging
EV-283,283,Rajesh,Tesla,103618.84,1091832.2,20089.15,2223.82,81,341.46,35.44,Running,08-07-2025,16.46,None
EV-40,40,Kavya,Tata,30019.33,317024.74,22468.82,1983.44,52,190.62,5.57,Running,29-03-2025,18.06,Speeding
EV-959,959,Divya,Maruti,110098.77,0,35792.36,2396,6,39.3,0,Charging,29-07-2024,22.14,Harsh Braking
EV-189,189,Padma,Mahindra,221656.23,2518104.89,24024.12,2959.11,46,169,66.1,Running,14-09-2025,12.41,Route Deviation
EV-164,164,Malathi,BMW,0,134766.72,21564.92,3404.08,67,245.96,49.93,Running,20-04-2024,17.34,Overcharging
EV-994,994,Sathish,Tesla,435348.06,4819880.9,19376.82,4903.35,15,96.15,64.81,Running,11-04-2025,18.48,None
EV-989,989,Prabhu,Tata,261497.77,3339645.13,30234.24,1627.84,88,331.57,0,Garage,23-09-2024,15.54,Speeding
EV-536,536,Janani,Maruti,0,3660345.18,22956.28,6782.92,60,268.45,89.38,Running,02-05-2024,8.02,Harsh Braking
EV-536,536,Suresh,Mahindra,426402.95,4929893.46,31308.9,1843.54,77,449.39,16.93,Running,08-02-2025,7.02,Route Deviation
EV-4,4,Nithya,BMW,264056.31,2781518.6,33438.47,1721.24,49,280.97,0,Charging,27-02-2025,17.17,Overcharging
EV-835,835,Murugan,Tesla,171586.11,2128972.87,19278.94,1861.27,49,208.04,43.22,Running,14-10-2024,22.36,None
EV-290,290,Yogesh,Tata,325159.68,0,22470.25,3828.11,33,176.38,60.41,Running,26-08-2025,9.34,Speeding
EV-953,953,Kavitha,Maruti,128283.87,1396073.56,30855.98,3646.39,38,153.94,56.59,Running,14-12-2024,19.54,Harsh Braking
EV-433,433,Senthil,Mahindra,190616.79,2402756.4,19235.7,3809.77,73,311.14,0,Maintenance,26-04-2024,23.54,Route Deviation
EV-471,471,Lakshmi,BMW,193900.93,2191049.3,16597.77,2684.65,99,418.23,46.1,Running,19-07-2024,9.14,Overcharging
EV-181,181,Nandhini,Tesla,222258.95,2624170.8,38031.23,5473.82,94,369.77,79.88,Running,20-07-2024,7.45,None
EV-248,248,Thenmozhi,Tata,267224.47,3073409.63,42935.12,3383.24,24,129.37,5,Running,02-03-2025,10.54,Speeding
EV-628,628,Selvam,Maruti,226894.51,2999453.83,28811,2023.81,76,311.01,23.12,Running,14-11-2024,13.1,Harsh Braking
EV-279,279,Priya,Mahindra,78895.55,899393.3,18398.26,6083.22,74,263.75,68.51,Running,13-12-2025,9.04,Route Deviation
EV-877,877,Abinaya,BMW,183394.66,2453615.77,15565.2,3216.53,22,98.78,0,Charging,22-02-2024,21.52,Overcharging
EV-581,581,Suriya,Tesla,56430.14,612021.59,13353.6,3101.01,76,314.96,45.65,Running,12-04-2025,7.41,None
EV-863,863,Selvam,Tata,223514.88,2965882.91,20927.36,2967.44,64,274.41,0,Garage,27-02-2024,9.05,Speeding
EV-254,254,Murugan,Maruti,93331.47,1165019.14,26552.42,3359.91,59,249.52,71.54,Running,24-09-2024,9.11,Harsh Braking
EV-181,181,Saranya,Mahindra,198902.56,2247341.04,21374.6,4281.41,56,245.92,0,Charging,29-03-2025,14.54,Route Deviation
EV-830,830,Vasanthi,BMW,300914.47,3182993.35,36652.71,2695.33,29,155.54,0,Charging,15-10-2024,16.09,Overcharging
EV-681,681,Indhu,Tesla,404087.83,4425361.53,29867.69,4671.22,70,423.37,87.69,Running,04-01-2025,4.06,None
EV-825,825,Vaishnavi,Tata,246996.47,3282893.57,27829.69,3358.54,32,129.23,0,Charging,07-07-2024,20.53,Speeding
EV-509,509,Abinaya,Maruti,283274.19,3398306.39,43709.14,3490,93,455.06,24.52,Running,27-07-2025,19.11,Harsh Braking
EV-761,761,Bala,Mahindra,437335.79,5349270.93,14629.28,2217.35,24,96.37,47.21,Running,10-12-2024,23.5,Route Deviation
EV-700,700,Suriya,BMW,234456.63,0,13898.42,1582.64,74,277.18,29.59,Running,16-06-2024,11.04,Overcharging
EV-566,566,Padma,Tesla,45765.68,566224.28,15784.74,3422.61,41,171.37,68.49,Running,01-03-2024,0.23,None
